,recipe_id,sugars,carbohydrates,calories,fat,calcium,fiber,cholesterol,protein,vitaminA,vitaminC
15,219884,0.0029278424038947,0.0230928947147277,0.0694523421074369,0.052888731564897,0.1044259418717247,0.1150213742723705,0.0124163852649638,0.0356049416426835,0.0043326188864428,0.0102315690728694
16,25930,0.0084159430943156,0.0146162884511837,0.1794966829815431,0.1919255024014048,0.0112769874636227,0.0046798295462862,0.0282269461345075,0.067340382097698,0.0035258044786927,0.0003677959452276
17,244979,0.0506612129354645,0.0743812358119482,0.2415705940649355,0.185125042619434,0.060519212829514,0.2278063035806494,0.0406544882951767,0.1471227231993975,0.0214217281387418,0.0711116138095117
18,20900,0.0061005552122441,0.0113728391481122,0.0597263993303319,0.0546645391461943,0.118474148992899,0.0141698285757008,0.0422906346538139,0.0391213813920099,0.0049123444444646,0.004709150921309
19,125366,0.0289528997961396,0.0207098841463042,0.0917803431114293,0.0520311074332721,0.0181318043050196,0.0158512270474003,0.0348306631162945,0.0949047625466165,3.6915104834948246e-05,0.0003067891176693
20,16246,0.0154219912990404,0.0385970801359724,0.1222314665402757,0.07850144209318,0.1128737569905428,0.0396322449640466,0.0302564350495118,0.086974380870679,0.0028045367680019,0.0013509319079197
21,152220,0.0104429557744072,0.0198653186233118,0.0538215310077149,0.0326974995643636,0.0354838379037388,0.085340241979778,0.0106533478125046,0.0406854826962936,0.0093986123638633,0.0501992346680503
22,213650,0.0233673751153319,0.1309175696164826,0.155315882807246,0.039767311564798,0.0250848163526914,0.3400433588200203,0.0096135276120772,0.0839882507066663,0.010233707616391,0.0132364619453795
23,17178,0.0078737470589747,0.0388610342394512,0.0817820185555972,0.0268973494814429,0.0303634930938993,0.0454857982637105,0.0217400567266163,0.0733933421830588,0.0021153946668747,0.0011198397833405
24,130444,0.0077469604248216,0.0436903522573447,0.1109849042268122,0.0899956787996283,0.0240928912379429,0.0584227784459779,0.0127568763667197,0.0303600226620223,0.0417272222413789,0.0217988306461818
25,8987,0.0023271115156789,0.038482451801402,0.0699760829814157,0.0328723792466733,0.1009501213330328,0.0905279196436352,0.0139591360099965,0.0454762916200519,0.0026722567145001,0.019559625654914
26,191159,0.0261851224828108,0.0469866085194535,0.075886621058061,0.0353748205034836,0.2307906952203304,0.0966623121686413,0.008965185526779,0.0397600443152977,0.0049846599601821,0.0030148502556379
27,53650,0.0032829792359571,0.088727253151674,0.157171612412217,0.0900175843421994,0.0186067179274043,0.0329539868203059,0.0182749976446553,0.0670888258228788,0.013679095985728,0.0055124212204814
28,8657,0.0223956537098099,0.0171807285608184,0.0795940668466123,0.0748055524950308,0.0126595482890766,0.0659705550059575,0.0119331949878265,0.0364588981265568,0.0017238221154282,0.0042226446822243
29,216704,0.0441972655487517,0.0268022464110345,0.0556320724607305,0.0405771654644665,0.0058071620006824,0.0042561633862306,0.0092862561920771,0.0150888653901089,0.0006717221497289,0.0001744064643498
30,8733,0.0060523752438753,0.0383618292256835,0.0584432299420772,0.0219690946915915,0.0231786702972151,0.0920878147843802,0.0143833038295424,0.0415308517868082,0.0010066233037935,0.0362423356070768
31,9035,0.0602130106862408,0.0323769137335327,0.082968462364831,0.0598324239016818,0.0216196262397658,0.0094947168401522,0.023250474787895,0.0419333940030862,0.0073915825331346,0.0071990021260978
32,31870,0.0094200407720601,0.0593504801675344,0.1510874779341455,0.1103148277080889,0.0952303208459708,0.1480677581211087,0.032639498385969,0.0684135888651727,0.0040604100840458,0.053411287618011
33,57002,0.0089924340310541,0.0139951121574392,0.0983709543809892,0.0681010759762878,0.0196581872658916,0.0026272621001711,0.0403846649708185,0.0708788229662117,0.0081917536737149,0.0012428600129084
34,213268,0.0217619562019331,0.0392937262312488,0.0818697404802812,0.0380541470630293,0.0437241348290893,0.0989887671065677,0.0184305718776807,0.0613942535337667,0.0124964565007105,0.0148168297096864
35,230270,0.0375310289470201,0.0467154497992102,0.122106795656756,0.0787354485075188,0.1875558713640635,0.1043543028573268,0.0286314951727831,0.0752330009830934,0.0133224684170313,0.0030309431078994
36,28011,0.0001708240774154,0.0008322331787472,0.0561346420059972,0.0150562420247285,0.0119999212881411,0.0080556494488718,0.0332971354050449,0.106823020997155,0.0024268814121003,0.0003680367922498
37,245367,0.0001997064449753,0.000357076714644,0.0981990355472342,0.0781771567126683,0.0121441715814726,0.001891628171658,0.0389842018356812,0.0980336391025108,0.0047509341952672,0.0007597952365283
38,219208,0.005211399132951,0.0095863443348023,0.0752500796844643,0.0445752004773897,0.0220883986072325,0.032980807405454,0.0296030624439056,0.0864666811311705,0.0330423731735779,0.0037312874914576
39,85757,0.0050078459078924,0.0326768793934473,0.1359615934684434,0.1274396484069252,0.1443629118370958,0.0891891873632932,0.0422050984534063,0.0502357511229919,0.0137920523984181,0.0075347666038117
40,20020,0.003761084487288,0.0239815179101585,0.049714951523603,0.0297839842613495,0.0487864750537467,0.0410201820962347,0.0504281520709677,0.0269895033790849,0.0032001509957187,0.0058929610974714
41,143350,0.1658679440388715,0.148014759204993,0.171718205155484,0.0451148947010206,0.1003937322871287,0.3696757141290437,0.0172710406656451,0.0829396104062684,0.0044226028975933,0.0097771472955529
42,25174,0.0064931386392872,0.042437475165686,0.1022180842219664,0.0895910383669978,0.0384977971491602,0.0950880947003109,0.0053579751969811,0.0181390531605303,0.0047466275505481,0.0235628274570351
43,76164,0.001583882181886,0.0084247076625883,0.0880718143361535,0.1016628416619977,0.0205541617597895,0.0482370813618551,0.0070764470493729,0.0313435292143122,0.0010721712349526,0.0057827014098053
44,231105,0.0209634327370506,0.0292084731365201,0.0537462315778118,0.032670514853182,0.0094555128791197,0.0347351123796029,0.0054131596824499,0.0184508646744203,0.0002787008016203,0.0007079083246855
45,14700,0.0091870820554374,0.0104124372204104,0.0519985245898506,0.0318815246153441,0.031244417188421,0.0827971956161967,0.0147171850904204,0.0535309404869725,0.000207155418514,0.015144959059961
46,172958,0.0252195235515301,0.0267446786412392,0.1049051441657063,0.0710216500213194,0.348461810260307,0.1296183032140339,0.0291742409591955,0.0897063894119831,0.0733331578976023,0.0311517707990584
47,50384,0.0107679610827733,0.0743846479184479,0.1498482650658849,0.0746988899542119,0.1441258247986468,0.1005791309725063,0.0263383316226093,0.0986748891139244,0.009106657060048,0.0083541961958034
48,11730,0.0179484022056142,0.0643776081433149,0.1311026992063831,0.0667196463023261,0.0462554995586513,0.0654019180659273,0.0297686803623759,0.0800650511352099,0.0068527455994366,0.0451887781897795
49,16881,0.0011928915027103,0.0384320079566634,0.0916499812388476,0.0623043120057741,0.0689262448258846,0.1053000719043899,0.0168263416786913,0.0430380806327974,0.002285678636828,0.006604072806196
50,154468,0.0307295361297393,0.0348949445838169,0.0668374812786633,0.0290777454013337,0.043758214469056,0.152873687204419,0.0127160098974061,0.0537398641583071,0.0096881539140014,0.017598964792832
51,109639,0.1384587789901059,0.0788178964524813,0.162331067342875,0.0961112843237842,0.0513273544036041,0.0480213456727541,0.0401350728173393,0.0989159883350587,0.0204775239605886,0.0345142087878711
52,46819,0.0082070838836101,0.0112926212159479,0.0361885747448769,0.0204969119957199,0.048112753440292,0.0555196696676747,0.0081678393803708,0.0351288522068296,0.0310477142841586,0.0589721408413273
53,18843,0.0247887127474103,0.0305600477141595,0.1051201064130014,0.0760033767354802,0.1284318911043057,0.1536217360687778,0.0247414476196143,0.0683096053147051,0.0114656838636029,0.0154300997873902
54,80648,0.018904472262716,0.0672214490547715,0.1148654155409444,0.0644940327582933,0.0279233951971061,0.1196696901940923,0.0125582018059295,0.0479829626115763,0.0344255992188875,0.0191009326988787
55,182157,0.0125653071853852,0.0438122197908401,0.1364251754916282,0.0729489470623,0.0471630645899998,0.100801915228485,0.0452303031204597,0.1285184507211888,0.0442194955073329,0.0378987540813485
56,41878,0.011581367016146,0.0515331712659595,0.073689686929773,0.0295854278392096,0.0270025486207909,0.2439362620391436,0.0065660389053349,0.0369687501494641,0.00499258179086,0.025248274127414
57,23260,0.0091976440376336,0.0701584427791469,0.1560292950032479,0.1093485093682009,0.0628463592089198,0.0671528000938607,0.0394787994188497,0.062747148441899,0.0077670328433836,0.0003100295185907
58,64893,0.0036586949132046,0.0281243569879537,0.0803168649275598,0.0515502534244666,0.0734197837499799,0.0302531471400721,0.0247393203714998,0.0524665385152201,0.0017129094080132,0.001111050646688
59,141182,0.0007274858626071,0.0194597159905489,0.0351891266434058,0.0201958214851957,0.05096268495665,0.0162752084788179,0.0040892824380544,0.0151667650050024,0.0011237874517476,0.0003789326482573
60,60708,0.0103897911788762,0.0345000970029601,0.1179768364004154,0.0871860911004891,0.0566851668367044,0.0678899720962325,0.0389239298057708,0.0714486563012118,0.0023203341506218,0.001335732048394
61,87910,0.0004863889208924,0.012586453960251,0.0283647813566595,0.0150563019328711,0.0080539357875575,0.0113128349898966,0.0078310498886789,0.0198400331669045,0.0031355132130328,0.0033638221671011
62,127565,0.0029925521005418,0.0025373807218057,0.0234285915715177,0.0171489767038071,0.0080875223971999,0.0019662742964438,0.0046149879257595,0.0220704270608548,2.5616641470466e-06,2.5716063112202285e-05
63,86736,0.0214800605391776,0.0172556335203959,0.0649073228801755,0.0394219801933261,0.0457884614469748,0.0877261931275797,0.0183149740416226,0.0550009500483285,0.0509705921318889,0.0515142277708876
64,180327,0.0119815535468931,0.0748694552260734,0.1432588641932524,0.0729222228213036,0.2435598346358992,0.0572893103416438,0.0214598748444232,0.081531169194259,0.0061919297143966,0.0
65,21174,0.0260543176773827,0.0175656971711677,0.0753293288306567,0.0471874038702222,0.0054925308068268,0.0056748845149741,0.0205423243036857,0.065690950365736,0.0009677246651143,0.0005018634994558
66,143296,0.0217050257610483,0.0210660342895953,0.0867456015343586,0.0740558932551505,0.0232571269912045,0.0778311312004024,0.0170660934501584,0.0502905799990695,0.0301898426341493,0.0279077393758384
67,219106,0.0257421000562734,0.0243006881965207,0.0489273016493887,0.0195237276617513,0.0098019099302794,0.0097651768818716,0.011949035300418,0.0408471213535645,0.0017250943269529,0.0031159617112556
68,45957,0.0119774044517909,0.0179995649564212,0.0866012457744937,0.0723418692017708,0.0583387213474778,0.0491265294320454,0.0265208832294502,0.0508222809595096,0.0108334346625917,0.0091309495937634
69,30840,0.0125504175755954,0.0718644960289881,0.1225099640087412,0.0626279722578415,0.088058978536314,0.1227447119421864,0.0299779589327065,0.0617426625615303,0.0019434918485904,0.0169209309904072
70,216032,0.0712675997330106,0.0783756367296204,0.1349351131689274,0.0653340230583836,0.0324903783402263,0.1743157429178229,0.0244280231468396,0.0752758292487052,0.1099013809211827,0.0328418050317649
71,36763,0.0086752175001832,0.0285377060246619,0.1006681603389451,0.0697200544591063,0.0985029609930841,0.0286415925347344,0.0259056424140547,0.0686866679739795,0.0039397205853261,0.0023163234959123
72,128699,0.0045557135634228,0.0085187319459508,0.076807478299388,0.0566399971244091,0.0159706015532185,0.0256060472650321,0.0240559183612751,0.0714629613767309,0.0010113310308906,0.0025372715710344
73,14521,0.0065892581522696,0.0076944407909032,0.0287699882718908,0.0127837073815427,0.0084804156678117,0.0109040721575077,0.0063185219344569,0.0320538044761407,0.0004767135382543,0.0010868718203447
74,88690,0.0119961932111948,0.0356364667959962,0.1184567481646029,0.0924350602246138,0.1849380965829106,0.0805315655317423,0.0221607783050444,0.0639824069311351,0.0435373287913627,0.0242422296185679
75,16868,0.005910510945708,0.0099623100560426,0.0647954354870117,0.0639450397490525,0.0883922497362936,0.0381281978931315,0.0168139054589451,0.0274954638996853,0.008036233527946,0.0047261217380849
76,14445,0.0438534119701512,0.0311492470368564,0.1026012067020315,0.0972789721638117,0.0617968100938011,0.0634903602403178,0.0371090747710357,0.0268697581572627,0.0982719882978317,0.0261260250828925
77,47455,0.0426057793109883,0.0223153609461125,0.064336164175691,0.038263669279964,0.0087657894042593,0.0076608126029276,0.0152285428102484,0.0480297258599676,0.0015151213501049,0.0010549906350451
78,19917,0.1241449959961113,0.0666354543456115,0.0854512200482502,0.0231680962572778,0.0134268505179629,0.0160182623188343,0.0088511372595688,0.0343356162030851,0.0018792796487897,0.0024808461363233
79,221965,0.043373397611378,0.039679225101392,0.091307821139009,0.0737174122495481,0.0429883995154463,0.1098668226209003,0.006477887032712,0.0252096302290159,0.0660413623007972,0.0237446135690602
80,222712,0.0611478306159894,0.0340893762104476,0.1197926653768507,0.0731068180415194,0.0166983748596052,0.0109479331597689,0.0395697901016021,0.1012760649128673,0.0029023191998678,0.0016451449353311
81,17761,0.0175603463625552,0.0103009812226937,0.0367225084350863,0.0238479520922397,0.0078667313084203,0.0117798419544662,0.0113986458007923,0.028883425809052,0.0009194078499625,0.0024446858627148
82,12881,0.0070734787365422,0.0379383130337972,0.0475083979249974,0.0138096369280042,0.0227915203973997,0.2087397725407201,0.002673316176507,0.0256785888673467,0.0739118598788767,0.002839831589005
83,17605,0.0843981169821058,0.0452054082349115,0.0703774463555267,0.0432868888946192,0.0069416377515914,0.002161860992803,0.0099053399382155,0.0173052846601327,0.0027092116462707,0.0038219139942797
84,77154,0.0071427279193394,0.0666116272370479,0.1007105879365047,0.0387717945171546,0.0686852221944952,0.1726166779901631,0.0112103570702487,0.0574522051773938,0.0045199533945906,0.0137464723227619
85,49497,0.0031267275994092,0.030389269478373,0.1481032761622518,0.1254001929042191,0.1495216092163802,0.0826133473734179,0.048259697821678,0.0893784814270986,0.0142944307624739,0.0089503182819104
86,70051,0.0178470743047468,0.0723602082445484,0.1443384745473699,0.0962234948795468,0.0347855685699222,0.0916858888366689,0.0178741750095453,0.0549532084893014,0.0066748909727427,0.0341679822951732
87,9214,0.0082663638120828,0.0323110116630641,0.0783906137752938,0.0478877300570351,0.0231287444896292,0.0612076829829354,0.0085179179745027,0.0504849811925215,0.0041206223491812,0.0009960546963982
88,73662,0.0006765191210678,0.0115403551334277,0.2087205701011998,0.2403290415660926,0.0619366750121419,0.0674381882345682,0.0876392752480549,0.0672100059003001,0.0292807739982468,0.0022717505821458
89,230815,0.0141016126006804,0.0324417091748662,0.0915444855908616,0.0773820193784608,0.1061948395294414,0.0171835277919587,0.0178749807853462,0.0279493565542247,0.0029080468740075,0.0010889393872282
90,77408,0.0415888106308243,0.026491122240675,0.1067783502035059,0.0804571564313605,0.02688418241949,0.0185473128858837,0.0298781666988976,0.0659930744303079,0.0007433222506347,0.0022005982814042
91,23432,0.0371996250341592,0.0455957024979732,0.0880067714275824,0.0430547057715765,0.0400199893522749,0.1494221864113989,0.0188161244415353,0.0580522357006856,0.0182217985550145,0.1087294983421498
92,163592,0.0007217473522441,0.0028988910999697,0.0427062649083209,0.0459527491455926,0.0168189423980562,0.0105390712420948,0.0125611323505347,0.0179279163331352,0.0056235742065919,0.004309049836746
93,84270,0.0158368151136561,0.0570596886936969,0.1003274654564396,0.0511029479755085,0.0295784677222993,0.1529600940769744,0.0246616981291125,0.0513871140401489,0.0534052438344927,0.0436476894505049
94,146579,0.0461703590359816,0.039808424052907,0.1109382933275914,0.0698006699814102,0.0355222207469755,0.0149854288332324,0.0367268395241707,0.0763264261703747,0.0025349250193735,0.0025384991394365
95,24537,0.0103970800653952,0.0134628465982623,0.0295301812473841,0.0104180754847805,0.028080987582988,0.1163401543793781,0.0078544545765586,0.0274417872561343,0.0006379476560273,0.0220292607380596
96,31096,0.0027915816455268,0.0046305570505935,0.010043905555913,0.009200275785832,0.0116385430348438,0.0184962952237064,0.0,0.0010706522897034,0.0016831803110294,0.0019714653623225
97,53796,0.0006466699167514,0.0026500344150133,0.145004129152325,0.1452735470907954,0.0121807942199546,0.009898255175686,0.0399590417962106,0.0884218892874115,0.0011092042053759,0.0025092874408362
98,68301,0.0072861252165004,0.0171093855637693,0.1434671798749638,0.1396625765033492,0.0538081619007789,0.0370014405649302,0.0249046705244732,0.0732379864540935,0.0013967321767884,0.0071458908096889
99,217980,0.0169978166666507,0.0102407321827233,0.0473695845089578,0.0111528436441758,0.0108900494803503,0.0119606072937128,0.0240245154188298,0.0777421286213255,0.0040898034333377,0.0148150105039358
100,16380,0.0169398078895174,0.0366073148416373,0.1163392330627777,0.0749571721898067,0.0122056187292705,0.0960817624750063,0.0225077651994109,0.0863581973517783,0.0005260803362558,0.03242160805133
101,8559,0.1057197525492059,0.0641783918442354,0.0967906219295468,0.0359850761002716,0.0158045065566545,0.0325532769192763,0.016968396233432,0.0618727996163283,0.0039598264275175,0.0035431800349287
102,36193,0.0002422666865988,0.0023631027713797,0.0661398042427173,0.0544557462457781,0.0053486524486524,0.0040838901063117,0.0182562986874532,0.057510664672942,0.0017367792540593,0.0009758061454352
103,214943,0.0051638547402518,0.0094401966664411,0.034881961879292,0.0308928579335702,0.0419389585210128,0.0692170843749486,0.0061355265310979,0.0157875748461986,0.0068568190356237,0.0515547090536333
104,12246,0.0059354436032522,0.0587332001305361,0.1184017918970933,0.071195357587796,0.0369316214513169,0.0804467800547626,0.0249449593145203,0.0566914490867578,0.0296588168251335,0.0129220320053658
105,97646,0.0085351504290968,0.0067970948218632,0.0468165180532825,0.0142134178090237,0.0063428178239976,0.0217312045910716,0.0318808046849044,0.0764176482021041,0.0001342537054748,0.002358639803589
106,215601,0.0108470105091365,0.0335428973833177,0.06608731123913,0.021766164975043,0.0270583561936502,0.0880418473190336,0.0131903440786635,0.0617462931810009,0.0790045262418581,0.0075940964400516
107,8841,0.0020510617208246,0.0207495037748157,0.0657815055171803,0.0393195112224881,0.0177874572220509,0.0227626598904341,0.031272778662065,0.0518022221130379,0.0030949104279603,0.0003845384121339
108,143466,0.0012452046172787,0.0012880367742083,0.0342311293279387,0.0362095493058339,0.0504295202339212,0.0011991571445332,0.0101125458052551,0.0171302888016477,0.0031821004738579,0.0062236610645675
109,220330,0.1216839136988218,0.0901837961137259,0.0951454376848377,0.005658998684886,0.029872811150789,0.0825272557722245,0.0163212987618325,0.0635529937827272,0.0051051471028603,0.055162652813283
110,21854,0.0220342420557802,0.066553771282582,0.1109608661685352,0.0655580795116496,0.0513505787267794,0.2288689932642273,0.0148449191496957,0.0403991203030762,0.0016613158768731,0.0923988837986281
111,142590,0.0103392855272516,0.0109019477018598,0.0517561054438345,0.0421794217613983,0.0371048870117215,0.0459727348822315,0.0142037844190232,0.0348831875360616,0.0036858762742532,0.0072603489078437
112,223297,0.003600997972823,0.003757042801072,0.0710893720991616,0.0577121445005236,0.0524028092348904,0.0163352406500084,0.023239719540435,0.0640216045772763,0.0021361974123834,0.0017958700865625
113,42172,0.0221833357296361,0.0122975891738471,0.0491208165125321,0.0357024919964023,0.0088531984909812,0.0031693914744768,0.01492296783343,0.0353763213172148,0.002634520488776,0.0040856505796147
114,218326,0.0047259716690359,0.0118409663270045,0.063798662999801,0.031023692107571,0.0198654675938519,0.0496875323012399,0.0261319290520605,0.0697875500623292,0.0062599658081809,0.0076160170783872
115,78299,0.028041884198589,0.0637317056048345,0.127375292486047,0.0784173883644321,0.1345043812664046,0.2583083574609756,0.0172721042897024,0.0668912722951558,0.0297175000771312,0.0462835366625325
116,86628,0.0186506966575861,0.0495529045383667,0.1481580413144571,0.1015173690635914,0.0645672512824194,0.0739524151925666,0.0470942237031968,0.0900589943053624,0.0075865239950708,0.0016643937140904
117,25200,0.0079800286413725,0.0295943293556548,0.104413468192786,0.0716478463934386,0.0148869295498589,0.050306882891777,0.0263383316226093,0.072802725182107,0.0148949654179877,0.0098086116454478
118,23397,0.038679849823229,0.0370732633444199,0.0885717507372272,0.0670233545382111,0.1259215882842155,0.0098266390338824,0.0301147176809524,0.0319319287111561,0.003947189610333,3.859880027335544e-05
119,27251,0.0088620386601398,0.007802445489005,0.0063853470622073,0.0013659212791378,0.0193748894465994,0.0203644581982827,0.0,0.0010799745030508,0.010093709903105,0.0014877425080361
120,25364,0.006255778501641,0.0101519390275012,0.0514885864878507,0.0187051454061785,0.055033428753442,0.0004053488939267,0.0200700157188263,0.0704801070315316,0.0005516243836307,0.0
121,216048,0.0034325156703918,0.0229819897261012,0.04765825355862,0.0112838262861822,0.0256749260778875,0.0375124053651078,0.0121889507063554,0.052984543126759,0.0155560707719837,0.007129388240654
122,30522,0.042925852361723,0.0258440900182858,0.071590030491385,0.0426872604813853,0.0180251237873724,0.0193647935118955,0.0166485652232122,0.0540194653380193,0.0002364283523499,0.0084798716748082
123,16812,0.0001684775415647,0.0128733821456685,0.1714981889701412,0.1436470410196261,0.045494935410865,0.1025694841192185,0.0675364086696517,0.1499651938816018,0.0049649606449259,0.0582193614113239
124,16976,0.004010237291105,0.016450295694763,0.0810658033351319,0.0643228517526127,0.028814884844983,0.0045038765991858,0.0218261929200819,0.0537619739786763,0.0049259177254817,0.0001766474885469
125,55243,0.0274217813448305,0.0812956621405919,0.2404145588241227,0.1597021106680513,0.044577077290288,0.1511335469221746,0.0699466700385284,0.1591349864319184,0.0141892509922705,0.0164035646941203
126,24175,0.0067253784650776,0.0185813752241644,0.0364165753029336,0.02502025806865,0.0345709965829538,0.0563274624551216,0.006793309829473,0.0158816318047483,0.0038178940815848,0.0012929894138044
127,87845,0.0560298039760852,0.0894388041581128,0.1930258627847326,0.1119394583939252,0.3221593776746353,0.1904761475821276,0.0314475700281153,0.1132274337433686,0.0132605002822095,0.0036332702675339
128,147205,0.0250123782527429,0.0324227005139946,0.1282620250280355,0.0891425087081694,0.0358717662724874,0.078358737824614,0.0314165042718514,0.1009921809065939,0.0346740615852009,0.0252435758308233
129,165047,0.0023310987413221,0.0043029752300664,0.0827102443536576,0.0662691631171092,0.0265657453775163,0.0161118596303803,0.0332987469566467,0.0762910548058314,0.0094166882936576,0.0117790724898124
130,23070,0.0151255916566767,0.0374199264483556,0.1430922541179508,0.1102989650738133,0.1297200409474658,0.005404651919023,0.0281647650357764,0.0806739951554057,0.0049982486674446,0.0022471675757422
131,86707,0.0300717510181112,0.0242481463673803,0.2286367596697442,0.2384397471251254,0.0198638414587469,0.0126749716649863,0.0307632804248545,0.067718227405481,4.371131868989436e-05,0.0010171733022855
132,13869,0.0011511775050965,0.0006359659310387,0.0596951838306259,0.0547513538589048,0.0034964062846661,0.0,0.015758495356252,0.045624386110076,0.0,0.0313310732997544
133,214816,0.112445071503453,0.0759639806049411,0.0753825225903598,0.0198210048887649,0.0356521212629706,0.1259156437424602,0.0046251530974021,0.0240193088083176,0.0020914821717975,0.0011858358222177
134,8870,0.0233256413601224,0.0272318490631635,0.0356503303428035,0.0058108528028284,0.014228465927496,0.0646197973750956,0.0083306060921609,0.0319850183683256,0.0139395817491184,0.0436234623756612
135,8568,0.0467705376636904,0.0494838785460691,0.0725991192982076,0.0367588027852597,0.0136432562317519,0.077142240755174,0.0128658172550069,0.0258296617697508,0.0018416259988493,0.0091016603811789
136,8914,0.0331105168491824,0.044675275242297,0.1098707657077137,0.0822684400518752,0.0407381918156101,0.1440512460087208,0.0119316801293208,0.0519956015153814,0.0065814106484649,0.0042332126857171
137,15216,0.0196458343846913,0.0150948248603774,0.0531433264977759,0.013158953753779,0.0168514737498113,0.0037382175773242,0.0327392906197779,0.0785262772062752,0.0009741220197855,0.004485726353489
138,22776,0.0127458011538435,0.0341944022317943,0.077439878841391,0.0419560425306137,0.1891666533317821,0.048785338260274,0.0255994724027986,0.0565402457429356,0.0068895526207375,0.0040454983358222
139,222350,0.0539157650379107,0.0908077505076949,0.1237638715204008,0.0555164068867275,0.0274841614008288,0.0960907702282046,0.0327698605140105,0.0468261211548587,0.0084889230484438,0.0072484307373003
140,19129,0.0053271953069282,0.0179128098431895,0.0957972258127125,0.0661724765843815,0.0287761430410715,0.0863283699862564,0.0369640599199678,0.0650783322455968,0.0103923438637118,0.0098614397985269
141,38004,0.0081589610456386,0.0365855396079282,0.1258423566300766,0.0958135669021577,0.1379278713934723,0.0611751649938893,0.0283620685380499,0.0671057179865236,0.005456777475504,0.0074162951795793
142,232409,0.046072428013319,0.023337379061862,0.0801068292081094,0.0309323452136389,0.0147460915453516,0.0070260474947299,0.0316558320812817,0.0991675011294052,0.001385290439902,0.0021600102191905
143,17368,0.008274747697883,0.04875930159252,0.1635582399469634,0.1252835022612718,0.2307208925059823,0.2334715047609353,0.0371214713218194,0.0914772403639663,0.0106022315424974,0.0193256204282568
144,213440,0.0153931333071168,0.0642768703098665,0.1015568252690107,0.0381766461911054,0.0653013042382011,0.0861160122046048,0.024239719540435,0.0644376039998556,0.0104616712249709,0.0058604819471512
145,233983,0.0041199943060037,0.0423194693067763,0.0936900521723545,0.0652071219841785,0.0209870899577075,0.0204243304818539,0.0200203476984563,0.0364891170550849,0.0066331203301579,0.0001207003467564
146,13102,0.0154868009738828,0.060186745972014,0.1339195689118255,0.0918874737543729,0.0625350581321675,0.4422534335866238,0.0127597647630523,0.0577748302848449,0.0035545109063554,0.0114413567161912
147,216470,0.0099157064792535,0.0469175940545427,0.1614325281220861,0.1228562326998958,0.2956335677533948,0.077125306179161,0.0282847884404643,0.0986570186396438,0.0157995150714416,0.0065965650231592
